CNT,SCHOOLID,SCHTYPE,SCHSIZE,STRATIO,COUNTRY_AVG_GAP,TRAJECTORY,EQUITY_RISK_SCORE
CZE,20300139.0,3.0,435.0,,133.9,Widening,77.8
CZE,20300140.0,3.0,205.0,,133.9,Widening,75.3
CZE,20300141.0,3.0,300.0,,133.9,Widening,72.5
CZE,20300142.0,3.0,336.0,,133.9,Widening,81.9
CZE,20300143.0,3.0,654.0,,133.9,Widening,77.8
CZE,20300144.0,3.0,233.0,,133.9,Widening,77.2
CZE,20300145.0,3.0,318.0,,133.9,Widening,77.2
CZE,20300146.0,3.0,592.0,,133.9,Widening,76.6
CZE,20300147.0,2.0,294.0,,133.9,Widening,72.5
CZE,20300148.0,3.0,580.0,,133.9,Widening,71.2
CZE,20300149.0,3.0,1453.0,,133.9,Widening,75.3
CZE,20300150.0,2.0,113.0,,133.9,Widening,85.6
CZE,20300151.0,3.0,529.0,,133.9,Widening,71.9
CZE,20300152.0,3.0,468.0,,133.9,Widening,71.9
CZE,20300153.0,3.0,458.0,,133.9,Widening,71.2
CZE,20300154.0,3.0,143.0,,133.9,Widening,71.9
CZE,20300155.0,3.0,292.0,,133.9,Widening,76.6
CZE,20300156.0,3.0,298.0,,133.9,Widening,82.5
CZE,20300157.0,3.0,382.0,,133.9,Widening,86.8
CZE,20300158.0,3.0,1070.0,,133.9,Widening,87.5
CZE,20300159.0,3.0,797.0,,133.9,Widening,76.6
CZE,20300160.0,3.0,561.0,,133.9,Widening,73.7
CZE,20300161.0,3.0,194.0,,133.9,Widening,76.6
CZE,20300162.0,3.0,364.0,,133.9,Widening,87.5
CZE,20300163.0,3.0,383.0,,133.9,Widening,70.6
CZE,20300164.0,3.0,508.0,,133.9,Widening,76.6
CZE,20300165.0,3.0,583.0,,133.9,Widening,70.6
CZE,20300166.0,3.0,870.0,,133.9,Widening,70.0
CZE,20300167.0,3.0,243.0,,133.9,Widening,71.9
CZE,20300168.0,2.0,297.0,,133.9,Widening,87.5
CZE,20300169.0,2.0,290.0,,133.9,Widening,73.7
CZE,20300170.0,3.0,47.0,,133.9,Widening,71.9
CZE,20300171.0,3.0,198.0,,133.9,Widening,70.6
CZE,20300172.0,3.0,370.0,,133.9,Widening,70.6
CZE,20300173.0,2.0,133.0,,133.9,Widening,72.5
CZE,20300174.0,3.0,415.0,,133.9,Widening,76.0
CZE,20300175.0,3.0,431.0,,133.9,Widening,75.3
CZE,20300176.0,3.0,225.0,,133.9,Widening,75.3
CZE,20300177.0,2.0,155.0,,133.9,Widening,77.2
CZE,20300178.0,3.0,442.0,,133.9,Widening,70.6
CZE,20300179.0,3.0,167.0,,133.9,Widening,77.2
CZE,20300180.0,3.0,168.0,,133.9,Widening,93.4
CZE,20300181.0,2.0,830.0,,133.9,Widening,85.6
CZE,20300182.0,3.0,434.0,,133.9,Widening,70.6
CZE,20300183.0,3.0,331.0,,133.9,Widening,76.6
CZE,20300184.0,3.0,376.0,,133.9,Widening,75.3
CZE,20300185.0,3.0,709.0,,133.9,Widening,82.1
CZE,20300186.0,3.0,320.0,,133.9,Widening,70.6
CZE,20300187.0,3.0,508.0,,133.9,Widening,76.6
CZE,20300188.0,3.0,219.0,,133.9,Widening,73.1
CZE,20300189.0,3.0,392.0,,133.9,Widening,80.9
CZE,20300190.0,3.0,142.0,,133.9,Widening,79.0
CZE,20300191.0,3.0,150.0,,133.9,Widening,72.5
CZE,20300192.0,3.0,640.0,,133.9,Widening,71.2
CZE,20300193.0,3.0,873.0,,133.9,Widening,70.0
CZE,20300194.0,3.0,870.0,,133.9,Widening,88.7
CZE,20300195.0,3.0,235.0,,133.9,Widening,80.9
CZE,20300196.0,3.0,537.0,,133.9,Widening,88.7
CZE,20300197.0,3.0,751.0,,133.9,Widening,70.6
CZE,20300198.0,3.0,777.0,,133.9,Widening,77.8
CZE,20300199.0,3.0,289.0,,133.9,Widening,73.1
CZE,20300200.0,3.0,419.0,,133.9,Widening,70.6
CZE,20300201.0,3.0,148.0,,133.9,Widening,71.2
CZE,20300202.0,3.0,427.0,,133.9,Widening,72.5
CZE,20300203.0,3.0,195.0,,133.9,Widening,76.0
CZE,20300204.0,3.0,131.0,,133.9,Widening,75.3
CZE,20300205.0,2.0,177.0,,133.9,Widening,84.0
CZE,20300206.0,3.0,559.0,,133.9,Widening,81.5
CZE,20300207.0,3.0,588.0,,133.9,Widening,77.2
CZE,20300208.0,3.0,715.0,,133.9,Widening,86.8
CZE,20300209.0,2.0,278.0,,133.9,Widening,82.1
CZE,20300210.0,3.0,668.0,,133.9,Widening,75.3
CZE,20300211.0,2.0,191.0,,133.9,Widening,72.5
CZE,20300213.0,3.0,591.0,,133.9,Widening,92.8
CZE,20300214.0,3.0,593.0,,133.9,Widening,77.8
CZE,20300215.0,3.0,443.0,,133.9,Widening,75.3
CZE,20300216.0,3.0,950.0,,133.9,Widening,76.6
CZE,20300217.0,3.0,621.0,,133.9,Widening,85.6
CZE,20300218.0,3.0,443.0,,133.9,Widening,76.6
CZE,20300219.0,3.0,602.0,,133.9,Widening,80.3
CZE,20300220.0,3.0,719.0,,133.9,Widening,77.2
CZE,20300221.0,3.0,133.0,,133.9,Widening,79.0
CZE,20300222.0,3.0,602.0,,133.9,Widening,76.6
CZE,20300223.0,3.0,642.0,,133.9,Widening,85.6
CZE,20300224.0,3.0,230.0,,133.9,Widening,76.0
CZE,20300225.0,3.0,430.0,,133.9,Widening,87.5
CZE,20300226.0,3.0,277.0,,133.9,Widening,76.6
CZE,20300227.0,3.0,464.0,,133.9,Widening,72.5
CZE,20300228.0,3.0,781.0,,133.9,Widening,76.6
CZE,20300229.0,3.0,512.0,,133.9,Widening,78.4
CZE,20300230.0,3.0,301.0,,133.9,Widening,94.7
CZE,20300231.0,3.0,129.0,,133.9,Widening,76.6
CZE,20300232.0,3.0,326.0,,133.9,Widening,81.9
CZE,20300233.0,3.0,262.0,,133.9,Widening,88.1
CZE,20300234.0,3.0,538.0,,133.9,Widening,76.6
CZE,20300235.0,3.0,651.0,,133.9,Widening,86.8
CZE,20300236.0,3.0,183.0,,133.9,Widening,76.0
CZE,20300237.0,2.0,162.0,,133.9,Widening,71.2
CZE,20300238.0,3.0,683.0,,133.9,Widening,78.4
CZE,20300239.0,3.0,1414.0,,133.9,Widening,71.9
CZE,20300240.0,3.0,450.0,,133.9,Widening,77.2
CZE,20300241.0,3.0,665.0,,133.9,Widening,74.7
CZE,20300242.0,3.0,730.0,,133.9,Widening,74.1
CZE,20300243.0,3.0,530.0,,133.9,Widening,76.0
CZE,20300244.0,2.0,315.0,,133.9,Widening,76.0
CZE,20300245.0,3.0,354.0,,133.9,Widening,74.7
CZE,20300246.0,3.0,624.0,,133.9,Widening,76.0
CZE,20300247.0,3.0,126.0,,133.9,Widening,79.7
CZE,20300248.0,3.0,876.0,,133.9,Widening,85.0
CZE,20300249.0,2.0,236.0,,133.9,Widening,75.3
CZE,20300250.0,3.0,263.0,,133.9,Widening,72.5
CZE,20300251.0,3.0,373.0,,133.9,Widening,78.4
CZE,20300252.0,3.0,514.0,,133.9,Widening,76.6
CZE,20300253.0,3.0,553.0,,133.9,Widening,73.1
CZE,20300254.0,3.0,680.0,,133.9,Widening,83.8
CZE,20300255.0,3.0,670.0,,133.9,Widening,70.6
CZE,20300256.0,3.0,118.0,,133.9,Widening,72.5
CZE,20300257.0,3.0,585.0,,133.9,Widening,73.1
CZE,20300258.0,3.0,660.0,,133.9,Widening,82.1
CZE,20300259.0,3.0,402.0,,133.9,Widening,80.9
CZE,20300260.0,2.0,68.0,,133.9,Widening,70.0
CZE,20300261.0,3.0,228.0,,133.9,Widening,72.5
CZE,20300262.0,3.0,351.0,,133.9,Widening,77.2
CZE,20300263.0,3.0,259.0,,133.9,Widening,71.9
CZE,20300264.0,3.0,174.0,,133.9,Widening,71.9
CZE,20300265.0,3.0,649.0,,133.9,Widening,86.2
CZE,20300266.0,3.0,205.0,,133.9,Widening,76.6
CZE,20300267.0,3.0,611.0,,133.9,Widening,73.7
CZE,20300268.0,3.0,397.0,,133.9,Widening,70.6
CZE,20300269.0,2.0,404.0,,133.9,Widening,78.4
CZE,20300270.0,3.0,94.0,,133.9,Widening,78.4
CZE,20300271.0,3.0,304.0,,133.9,Widening,77.2
CZE,20300272.0,3.0,188.0,,133.9,Widening,77.2
CZE,20300273.0,3.0,764.0,,133.9,Widening,70.0
CZE,20300274.0,3.0,662.0,,133.9,Widening,76.6
CZE,20300275.0,3.0,290.0,,133.9,Widening,72.5
CZE,20300276.0,3.0,873.0,,133.9,Widening,70.0
CZE,20300277.0,3.0,574.0,,133.9,Widening,77.2
CZE,20300278.0,3.0,572.0,,133.9,Widening,84.0
CZE,20300279.0,3.0,386.0,,133.9,Widening,70.0
CZE,20300280.0,3.0,474.0,,133.9,Widening,72.5
CZE,20300281.0,3.0,492.0,,133.9,Widening,85.6
CZE,20300282.0,1.0,,,133.9,Widening,86.8
CZE,20300283.0,3.0,548.0,,133.9,Widening,71.2
CZE,20300284.0,3.0,917.0,,133.9,Widening,77.8
CZE,20300285.0,3.0,416.0,,133.9,Widening,84.4
CZE,20300286.0,3.0,656.0,,133.9,Widening,77.2
CZE,20300287.0,3.0,264.0,,133.9,Widening,82.7
CZE,20300288.0,3.0,523.0,,133.9,Widening,75.3
CZE,20300289.0,3.0,145.0,,133.9,Widening,77.2
CZE,20300290.0,3.0,859.0,,133.9,Widening,78.4
CZE,20300291.0,3.0,366.0,,133.9,Widening,74.7
CZE,20300292.0,3.0,358.0,,133.9,Widening,70.6
CZE,20300293.0,3.0,147.0,,133.9,Widening,76.0
CZE,20300294.0,3.0,466.0,,133.9,Widening,81.5
CZE,20300295.0,2.0,179.0,,133.9,Widening,70.6
CZE,20300296.0,3.0,393.0,,133.9,Widening,76.0
CZE,20300297.0,3.0,449.0,,133.9,Widening,83.4
CZE,20300298.0,3.0,146.0,,133.9,Widening,76.6
CZE,20300299.0,3.0,120.0,,133.9,Widening,77.8
CZE,20300300.0,3.0,83.0,,133.9,Widening,77.2
CZE,20300301.0,3.0,305.0,,133.9,Widening,73.1
CZE,20300302.0,3.0,582.0,,133.9,Widening,76.6
CZE,20300303.0,3.0,870.0,,133.9,Widening,88.7
CZE,20300304.0,2.0,1910.0,,133.9,Widening,71.9
CZE,20300305.0,3.0,173.0,,133.9,Widening,72.5
CZE,20300306.0,3.0,469.0,,133.9,Widening,77.2
CZE,20300307.0,2.0,540.0,,133.9,Widening,77.8
CZE,20300308.0,3.0,621.0,,133.9,Widening,76.6
CZE,20300309.0,3.0,224.0,,133.9,Widening,77.8
CZE,20300310.0,3.0,569.0,,133.9,Widening,76.6
CZE,20300311.0,3.0,395.0,,133.9,Widening,76.6
CZE,20300312.0,2.0,130.0,,133.9,Widening,71.2
CZE,20300313.0,3.0,321.0,,133.9,Widening,71.9
CZE,20300314.0,3.0,494.0,,133.9,Widening,76.0
CZE,20300315.0,3.0,318.0,,133.9,Widening,76.6
CZE,20300316.0,3.0,303.0,,133.9,Widening,72.5
CZE,20300317.0,1.0,287.0,,133.9,Widening,89.3
CZE,20300318.0,3.0,331.0,,133.9,Widening,71.9
CZE,20300319.0,3.0,275.0,,133.9,Widening,73.1
CZE,20300320.0,3.0,189.0,,133.9,Widening,72.5
CZE,20300321.0,3.0,290.0,,133.9,Widening,76.0
CZE,20300322.0,3.0,427.0,,133.9,Widening,76.6
CZE,20300323.0,3.0,250.0,,133.9,Widening,85.0
CZE,20300324.0,3.0,382.0,,133.9,Widening,76.0
CZE,20300325.0,3.0,455.0,,133.9,Widening,87.5
CZE,20300326.0,3.0,362.0,,133.9,Widening,87.5
CZE,20300327.0,3.0,680.0,,133.9,Widening,76.0
CZE,20300328.0,3.0,719.0,,133.9,Widening,86.2
CZE,20300329.0,3.0,460.0,,133.9,Widening,76.6
CZE,20300330.0,3.0,717.0,,133.9,Widening,76.6
CZE,20300331.0,3.0,101.0,,133.9,Widening,82.7
CZE,20300332.0,3.0,645.0,,133.9,Widening,76.0
CZE,20300333.0,3.0,228.0,,133.9,Widening,72.5
CZE,20300334.0,3.0,765.0,,133.9,Widening,76.0
CZE,20300335.0,3.0,789.0,,133.9,Widening,77.8
CZE,20300336.0,3.0,230.0,,133.9,Widening,82.1
CZE,20300337.0,2.0,160.0,,133.9,Widening,75.3
CZE,20300338.0,3.0,755.0,,133.9,Widening,82.1
CZE,20300339.0,3.0,205.0,,133.9,Widening,72.5
CZE,20300340.0,3.0,395.0,,133.9,Widening,81.3
CZE,20300341.0,3.0,416.0,,133.9,Widening,76.6
CZE,20300342.0,2.0,161.0,,133.9,Widening,75.3
CZE,20300343.0,3.0,83.0,,133.9,Widening,76.6
CZE,20300344.0,3.0,479.0,,133.9,Widening,72.5
CZE,20300345.0,3.0,272.0,,133.9,Widening,76.6
CZE,20300346.0,3.0,334.0,,133.9,Widening,77.2
CZE,20300347.0,3.0,731.0,,133.9,Widening,88.7
CZE,20300348.0,3.0,782.0,,133.9,Widening,81.9
CZE,20300349.0,3.0,382.0,,133.9,Widening,77.8
CZE,20300350.0,3.0,364.0,,133.9,Widening,76.0
CZE,20300351.0,3.0,296.0,,133.9,Widening,71.9
CZE,20300352.0,3.0,400.0,,133.9,Widening,88.1
CZE,20300353.0,3.0,522.0,,133.9,Widening,73.1
CZE,20300354.0,3.0,382.0,,133.9,Widening,71.2
CZE,20300355.0,,576.0,,133.9,Widening,71.9
CZE,20300356.0,3.0,632.0,,133.9,Widening,76.0
CZE,20300357.0,3.0,445.0,,133.9,Widening,72.5
CZE,20300358.0,3.0,870.0,,133.9,Widening,76.6
CZE,20300359.0,3.0,444.0,,133.9,Widening,71.9
CZE,20300360.0,3.0,351.0,,133.9,Widening,71.9
CZE,20300361.0,3.0,526.0,,133.9,Widening,81.9
CZE,20300362.0,3.0,721.0,,133.9,Widening,71.2
CZE,20300363.0,3.0,266.0,,133.9,Widening,73.1
CZE,20300364.0,3.0,708.0,,133.9,Widening,71.2
CZE,20300365.0,3.0,165.0,,133.9,Widening,70.0
CZE,20300366.0,3.0,722.0,,133.9,Widening,76.6
CZE,20300367.0,2.0,120.0,,133.9,Widening,71.9
CZE,20300368.0,3.0,1051.0,,133.9,Widening,88.1
CZE,20300369.0,3.0,323.0,,133.9,Widening,87.5
CZE,20300370.0,3.0,506.0,,133.9,Widening,86.8
CZE,20300371.0,3.0,352.0,,133.9,Widening,70.6
CZE,20300372.0,3.0,384.0,,133.9,Widening,77.2
CZE,20300373.0,3.0,310.0,,133.9,Widening,72.5
CZE,20300374.0,3.0,217.0,,133.9,Widening,77.2
CZE,20300375.0,3.0,574.0,,133.9,Widening,77.2
CZE,20300376.0,3.0,488.0,,133.9,Widening,87.5
CZE,20300377.0,3.0,211.0,,133.9,Widening,71.2
CZE,20300378.0,3.0,303.0,,133.9,Widening,72.5
CZE,20300379.0,3.0,757.0,,133.9,Widening,77.8
CZE,20300380.0,3.0,637.0,,133.9,Widening,77.8
CZE,20300381.0,3.0,608.0,,133.9,Widening,77.2
CZE,20300382.0,3.0,243.0,,133.9,Widening,74.7
CZE,20300383.0,3.0,473.0,,133.9,Widening,76.0
CZE,20300384.0,3.0,192.0,,133.9,Widening,77.8
CZE,20300385.0,3.0,350.0,,133.9,Widening,73.1
CZE,20300386.0,3.0,490.0,,133.9,Widening,76.6
CZE,20300387.0,3.0,76.0,,133.9,Widening,87.9
CZE,20300388.0,3.0,450.0,,133.9,Widening,86.2
CZE,20300389.0,3.0,597.0,,133.9,Widening,82.7
CZE,20300390.0,3.0,192.0,,133.9,Widening,76.0
CZE,20300391.0,1.0,122.0,,133.9,Widening,76.0
CZE,20300392.0,3.0,362.0,,133.9,Widening,77.2
CZE,20300393.0,3.0,489.0,,133.9,Widening,71.9
CZE,20300394.0,3.0,192.0,,133.9,Widening,78.4
CZE,20300395.0,3.0,300.0,,133.9,Widening,76.0
CZE,20300396.0,3.0,243.0,,133.9,Widening,81.9
CZE,20300397.0,3.0,99999999.0,,133.9,Widening,77.2
CZE,20300398.0,3.0,574.0,,133.9,Widening,86.2
CZE,20300399.0,3.0,729.0,,133.9,Widening,79.4
CZE,20300400.0,3.0,514.0,,133.9,Widening,76.6
CZE,20300401.0,2.0,364.0,,133.9,Widening,77.2
CZE,20300402.0,3.0,339.0,,133.9,Widening,87.5
CZE,20300403.0,3.0,401.0,,133.9,Widening,71.2
CZE,20300404.0,3.0,797.0,,133.9,Widening,85.6
CZE,20300405.0,3.0,493.0,,133.9,Widening,75.3
CZE,20300406.0,3.0,204.0,,133.9,Widening,77.2
CZE,20300407.0,3.0,457.0,,133.9,Widening,81.3
CZE,20300408.0,3.0,383.0,,133.9,Widening,70.6
CZE,20300409.0,3.0,344.0,,133.9,Widening,76.6
CZE,20300410.0,3.0,316.0,,133.9,Widening,77.8
CZE,20300411.0,3.0,621.0,,133.9,Widening,77.2
CZE,20300412.0,3.0,353.0,,133.9,Widening,76.0
CZE,20300413.0,3.0,516.0,,133.9,Widening,77.8
CZE,20300414.0,3.0,523.0,,133.9,Widening,77.2
CZE,20300415.0,3.0,126.0,,133.9,Widening,76.0
CZE,20300416.0,3.0,468.0,,133.9,Widening,77.2
CZE,20300417.0,3.0,449.0,,133.9,Widening,86.8
CZE,20300418.0,3.0,468.0,,133.9,Widening,94.7
CZE,20300419.0,3.0,502.0,,133.9,Widening,88.1
CZE,20300420.0,1.0,132.0,,133.9,Widening,71.9
CZE,20300421.0,3.0,713.0,,133.9,Widening,71.9
CZE,20300422.0,3.0,400.0,,133.9,Widening,76.0
CZE,20300423.0,3.0,335.0,,133.9,Widening,71.2
CZE,20300424.0,3.0,693.0,,133.9,Widening,78.4
CZE,20300425.0,3.0,13.0,,133.9,Widening,84.4
CZE,20300426.0,3.0,137.0,,133.9,Widening,77.2
CZE,20300427.0,2.0,433.0,,133.9,Widening,87.5
CZE,20300428.0,3.0,452.0,,133.9,Widening,76.6
CZE,20300429.0,3.0,336.0,,133.9,Widening,77.2
CZE,20300430.0,3.0,234.0,,133.9,Widening,75.3
CZE,20300431.0,3.0,871.0,,133.9,Widening,76.6
DNK,20800001.0,3.0,271.0,,77.1,Stable,34.5
DNK,20800002.0,3.0,540.0,,77.1,Stable,37.8
DNK,20800003.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800005.0,3.0,879.0,,77.1,Stable,38.6
DNK,20800007.0,3.0,519.0,,77.1,Stable,39.2
DNK,20800008.0,3.0,193.0,,77.1,Stable,37.8
DNK,20800009.0,2.0,220.0,,77.1,Stable,33.3
DNK,20800010.0,3.0,555.0,,77.1,Stable,38.6
DNK,20800011.0,3.0,700.0,,77.1,Stable,39.2
DNK,20800013.0,3.0,650.0,,77.1,Stable,39.8
DNK,20800014.0,3.0,700.0,,77.1,Stable,40.5
DNK,20800015.0,2.0,195.0,,77.1,Stable,34.5
DNK,20800016.0,2.0,1025.0,,77.1,Stable,32.6
DNK,20800017.0,3.0,418.0,,77.1,Stable,39.2
DNK,20800018.0,3.0,1127.0,,77.1,Stable,43.3
DNK,20800019.0,2.0,755.0,,77.1,Stable,33.3
DNK,20800020.0,2.0,195.0,,77.1,Stable,37.8
DNK,20800021.0,2.0,120.0,,77.1,Stable,34.5
DNK,20800022.0,3.0,385.0,,77.1,Stable,33.9
DNK,20800023.0,3.0,509.0,,77.1,Stable,37.8
DNK,20800024.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800025.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800027.0,3.0,693.0,,77.1,Stable,44.6
DNK,20800028.0,3.0,421.0,,77.1,Stable,37.8
DNK,20800029.0,3.0,279.0,,77.1,Stable,38.6
DNK,20800030.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800032.0,2.0,107.0,,77.1,Stable,48.9
DNK,20800033.0,,99999999.0,,77.1,Stable,37.8
DNK,20800034.0,2.0,,,77.1,Stable,33.3
DNK,20800035.0,2.0,80.0,,77.1,Stable,44.8
DNK,20800037.0,3.0,360.0,,77.1,Stable,37.8
DNK,20800039.0,1.0,99999999.0,,77.1,Stable,37.8
DNK,20800040.0,3.0,536.0,,77.1,Stable,39.2
DNK,20800041.0,3.0,606.0,,77.1,Stable,40.5
DNK,20800042.0,3.0,767.0,,77.1,Stable,48.9
DNK,20800043.0,3.0,573.0,,77.1,Stable,38.6
DNK,20800044.0,2.0,150.0,,77.1,Stable,33.3
DNK,20800045.0,3.0,441.0,,77.1,Stable,51.4
DNK,20800046.0,3.0,278.0,,77.1,Stable,48.3
DNK,20800047.0,3.0,537.0,,77.1,Stable,39.8
DNK,20800048.0,,99999999.0,,77.1,Stable,37.8
DNK,20800049.0,2.0,418.0,,77.1,Stable,32.6
DNK,20800050.0,3.0,484.0,,77.1,Stable,41.1
DNK,20800051.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800052.0,2.0,188.0,,77.1,Stable,32.6
DNK,20800053.0,3.0,546.0,,77.1,Stable,35.1
DNK,20800054.0,3.0,500.0,,77.1,Stable,37.8
DNK,20800055.0,3.0,325.0,,77.1,Stable,44.8
DNK,20800056.0,3.0,514.0,,77.1,Stable,39.2
DNK,20800057.0,3.0,615.0,,77.1,Stable,38.6
DNK,20800058.0,3.0,380.0,,77.1,Stable,38.6
DNK,20800059.0,3.0,347.0,,77.1,Stable,37.8
DNK,20800060.0,3.0,100.0,,77.1,Stable,37.8
DNK,20800061.0,,99999999.0,,77.1,Stable,37.8
DNK,20800062.0,,99999999.0,,77.1,Stable,37.8
DNK,20800064.0,3.0,793.0,,77.1,Stable,33.9
DNK,20800066.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800067.0,3.0,843.0,,77.1,Stable,37.8
DNK,20800068.0,3.0,1160.0,,77.1,Stable,35.7
DNK,20800069.0,3.0,731.0,,77.1,Stable,39.8
DNK,20800070.0,3.0,279.0,,77.1,Stable,49.5
DNK,20800071.0,3.0,501.0,,77.1,Stable,38.6
DNK,20800072.0,3.0,361.0,,77.1,Stable,35.1
DNK,20800073.0,3.0,609.0,,77.1,Stable,50.7
DNK,20800074.0,3.0,478.0,,77.1,Stable,40.5
DNK,20800075.0,3.0,476.0,,77.1,Stable,39.8
DNK,20800076.0,2.0,993.0,,77.1,Stable,38.6
DNK,20800077.0,3.0,837.0,,77.1,Stable,41.1
DNK,20800078.0,3.0,1350.0,,77.1,Stable,37.4
DNK,20800079.0,3.0,477.0,,77.1,Stable,33.9
DNK,20800080.0,3.0,370.0,,77.1,Stable,39.8
DNK,20800081.0,3.0,639.0,,77.1,Stable,39.8
DNK,20800082.0,2.0,82.0,,77.1,Stable,45.4
DNK,20800083.0,3.0,807.0,,77.1,Stable,45.2
DNK,20800084.0,1.0,165.0,,77.1,Stable,38.0
DNK,20800085.0,3.0,616.0,,77.1,Stable,40.5
DNK,20800086.0,3.0,735.0,,77.1,Stable,37.8
DNK,20800087.0,3.0,265.0,,77.1,Stable,37.8
DNK,20800088.0,,99999999.0,,77.1,Stable,37.8
DNK,20800089.0,3.0,828.0,,77.1,Stable,38.6
DNK,20800091.0,3.0,725.0,,77.1,Stable,43.9
DNK,20800092.0,2.0,190.0,,77.1,Stable,38.6
DNK,20800093.0,3.0,507.0,,77.1,Stable,37.4
DNK,20800094.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800095.0,2.0,1338.0,,77.1,Stable,38.0
DNK,20800096.0,3.0,498.0,,77.1,Stable,33.9
DNK,20800097.0,3.0,700.0,,77.1,Stable,49.5
DNK,20800098.0,3.0,663.0,,77.1,Stable,48.9
DNK,20800099.0,3.0,781.0,,77.1,Stable,50.1
DNK,20800100.0,3.0,99999999.0,,77.1,Stable,38.6
DNK,20800101.0,3.0,706.0,,77.1,Stable,51.4
DNK,20800102.0,3.0,420.0,,77.1,Stable,38.6
DNK,20800103.0,3.0,592.0,,77.1,Stable,40.5
DNK,20800104.0,3.0,373.0,,77.1,Stable,39.2
DNK,20800105.0,2.0,202.0,,77.1,Stable,37.4
DNK,20800106.0,3.0,773.0,,77.1,Stable,37.8
DNK,20800107.0,3.0,1184.0,,77.1,Stable,43.5
DNK,20800108.0,2.0,243.0,,77.1,Stable,34.5
DNK,20800109.0,1.0,221.0,,77.1,Stable,38.6
DNK,20800110.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800111.0,3.0,577.0,,77.1,Stable,39.8
DNK,20800112.0,3.0,543.0,,77.1,Stable,38.6
DNK,20800114.0,3.0,576.0,,77.1,Stable,35.1
DNK,20800115.0,3.0,270.0,,77.1,Stable,35.7
DNK,20800116.0,2.0,786.0,,77.1,Stable,38.0
DNK,20800118.0,3.0,90.0,,77.1,Stable,44.2
DNK,20800119.0,3.0,929.0,,77.1,Stable,33.3
DNK,20800120.0,3.0,533.0,,77.1,Stable,38.6
DNK,20800121.0,2.0,190.0,,77.1,Stable,39.8
DNK,20800122.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800123.0,3.0,581.0,,77.1,Stable,38.0
DNK,20800124.0,3.0,861.0,,77.1,Stable,34.5
DNK,20800125.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800126.0,3.0,236.0,,77.1,Stable,39.2
DNK,20800127.0,2.0,190.0,,77.1,Stable,33.3
DNK,20800128.0,2.0,811.0,,77.1,Stable,37.8
DNK,20800129.0,2.0,138.0,,77.1,Stable,38.6
DNK,20800130.0,3.0,706.0,,77.1,Stable,39.8
DNK,20800131.0,3.0,422.0,,77.1,Stable,38.0
DNK,20800132.0,3.0,673.0,,77.1,Stable,38.6
DNK,20800133.0,2.0,450.0,,77.1,Stable,32.6
DNK,20800134.0,3.0,634.0,,77.1,Stable,37.8
DNK,20800135.0,3.0,1000.0,,77.1,Stable,32.6
DNK,20800136.0,3.0,523.0,,77.1,Stable,38.0
DNK,20800137.0,3.0,425.0,,77.1,Stable,42.7
DNK,20800138.0,3.0,323.0,,77.1,Stable,48.9
DNK,20800139.0,3.0,579.0,,77.1,Stable,39.8
DNK,20800140.0,2.0,211.0,,77.1,Stable,34.5
DNK,20800141.0,2.0,74.0,,77.1,Stable,48.3
DNK,20800142.0,2.0,185.0,,77.1,Stable,33.3
DNK,20800143.0,3.0,732.0,,77.1,Stable,35.1
DNK,20800144.0,2.0,240.0,,77.1,Stable,32.6
DNK,20800145.0,3.0,530.0,,77.1,Stable,39.2
DNK,20800146.0,3.0,539.0,,77.1,Stable,37.8
DNK,20800147.0,3.0,542.0,,77.1,Stable,37.8
DNK,20800148.0,3.0,363.0,,77.1,Stable,38.6
DNK,20800149.0,3.0,720.0,,77.1,Stable,33.3
DNK,20800150.0,3.0,640.0,,77.1,Stable,38.6
DNK,20800151.0,3.0,628.0,,77.1,Stable,41.1
DNK,20800152.0,3.0,410.0,,77.1,Stable,43.3
DNK,20800153.0,3.0,316.0,,77.1,Stable,39.8
DNK,20800154.0,3.0,528.0,,77.1,Stable,34.5
DNK,20800155.0,3.0,1105.0,,77.1,Stable,39.8
DNK,20800156.0,3.0,730.0,,77.1,Stable,37.8
DNK,20800157.0,3.0,924.0,,77.1,Stable,38.0
DNK,20800158.0,3.0,276.0,,77.1,Stable,41.1
DNK,20800159.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800160.0,2.0,373.0,,77.1,Stable,45.2
DNK,20800161.0,3.0,800.0,,77.1,Stable,33.9
DNK,20800162.0,3.0,861.0,,77.1,Stable,38.6
DNK,20800164.0,3.0,626.0,,77.1,Stable,34.3
DNK,20800165.0,3.0,780.0,,77.1,Stable,39.2
DNK,20800166.0,3.0,663.0,,77.1,Stable,54.8
DNK,20800167.0,3.0,99999999.0,,77.1,Stable,37.8
DNK,20800168.0,3.0,240.0,,77.1,Stable,38.6
DNK,20800169.0,3.0,635.0,,77.1,Stable,33.9
