"","year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"19",2018,"AUS","3600464",3613682,"ISCED 3A","ISCED 3A","male","yes","yes",611.769,588.341,703.664,24.57677,"yes","yes",NA,"2","3+","2","more than 500",1.2244,1.576
"20",2018,"AUS","3600160",3614063,"ISCED 3A","ISCED 3A","male","yes","yes",535.616,484.086,565.57,16.80929,"yes","yes",NA,"3+","3+","3+","101-200",1.8477,0.8814
"21",2018,"AUS","3600167",3617511,"ISCED 3A","ISCED 3A","male","yes","yes",357.214,338.256,358.037,27.54609,"yes","yes",NA,"3+","3+","2","101-200",0.7709,-0.0142
"22",2018,"AUS","3600395",3621114,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",507.058,520.503,467.146,38.25184,"yes","yes",NA,"2","3+","3+","26-100",0.8704,-0.441
"23",2018,"AUS","3600639",3617519,"less than ISCED1",NA,"male","yes","yes",411.48,392.49,411.326,13.87196,"yes","no",NA,"1","2","3+","11-25",0.2584,-2.0939
"24",2018,"AUS","3600356",3609989,"ISCED 2","ISCED 3B, C","female","yes","yes",500.734,527.084,552.317,22.04133,"yes","yes",NA,"3+","3+","3+","26-100",1.7242,-0.3648
"25",2018,"AUS","3600168",3607803,"ISCED 3A","ISCED 3B, C","female","yes","yes",374.483,302.171,359.435,7.62356,"yes","yes",NA,"3+","3+","3+","201-500",2.2011,0.0977
"26",2018,"AUS","3600149",3611596,"ISCED 2","less than ISCED1","male","yes","yes",490.543,397.457,476.587,20.7049,"yes","yes",NA,"2","3+","3+","201-500",0.8704,-0.1855
"27",2018,"AUS","3600406",3617759,"ISCED 2","ISCED 2","male","no","yes",488.389,584.711,669.013,19.8856,"no","yes",NA,"2","1","1","11-25",-0.8041,-1.4675
"28",2018,"AUS","3600233",3610910,"ISCED 3A","ISCED 3A","female","yes","yes",405.548,400.786,402.968,6.71497,"yes","yes",NA,"3+","3+","3+","11-25",1.4699,1.0955
"29",2018,"AUS","3600003",3602539,"ISCED 3A","ISCED 3A","male","yes","yes",485.77,502.833,487.998,13.43685,"yes","no",NA,"3+","2","1","201-500",0.1462,0.7693
"30",2018,"AUS","3600073",3609448,"ISCED 3B, C","ISCED 2","female","yes","yes",547.75,608.543,604.678,22.15903,NA,"yes",NA,"2","1","3+","26-100",0.5767,-0.4833
"31",2018,"AUS","3600677",3601418,NA,NA,"female",NA,NA,422.028,417.986,440.32,7.30265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2018,"AUS","3600142",3618169,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",487.288,317.343,316.041,9.86047,"yes","yes",NA,"3+","2","3+","26-100",1.4078,-0.3716
"33",2018,"AUS","3600623",3611489,"ISCED 2","ISCED 3A","male","yes","yes",572.802,569.205,575.67,4.16977,"yes","yes",NA,"2","3+","2","201-500",0.8502,0.2339
"34",2018,"AUS","3600620",3608855,NA,NA,"male",NA,NA,433.322,411.129,472.287,9.73686,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2018,"AUS","3600642",3602515,"ISCED 3A","ISCED 3A","female","yes","yes",458.986,447.816,451.66,28.35278,"no","yes",NA,"3+","2","2","26-100",0.5601,0.0691
"36",2018,"AUS","3600192",3608879,"ISCED 3A","ISCED 3A","female","yes","yes",511.163,620.922,558.614,18.31657,"yes","yes",NA,"3+","3+","2","101-200",1.4758,1.5946
"37",2018,"AUS","3600772",3607394,"ISCED 3A","ISCED 3A","male","yes","yes",328.574,273.412,387.071,12.6426,"yes","yes",NA,"3+","2","2","26-100",0.4974,-0.6275
"38",2018,"AUS","3600076",3612937,"ISCED 3A","ISCED 3A","female","yes","yes",558.341,643.865,630.615,10.4696,"yes","yes",NA,"2","3+","1","201-500",0.1682,-0.1411
"39",2018,"AUS","3600524",3605431,"ISCED 3A","ISCED 3A","male","yes","yes",616.044,533.547,570.316,22.75753,"yes","yes",NA,"3+","3+","2","201-500",1.4224,0.7418
"40",2018,"AUS","3600433",3617477,NA,"ISCED 3A","female","yes","yes",395.651,430.541,442.771,13.5169,"no","yes",NA,"2","2","3+","26-100",0.3173,-0.6839
"41",2018,"AUS","3600571",3609290,"ISCED 3A","ISCED 3A","female","yes","yes",397.942,414.838,419.724,22.893,"yes","yes",NA,"2","3+","3+","26-100",1.1195,0.7618
"42",2018,"AUS","3600438",3605478,"ISCED 2","ISCED 2","female","yes","yes",446.151,494.597,533.198,16.38587,"no","yes",NA,"3+","3+","2","0-10",1.0143,-0.0152
"43",2018,"AUS","3600505",3610753,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",495.773,581.716,493.307,18.79571,"yes","yes",NA,"2","3+","3+","101-200",0.3943,-0.3955
"44",2018,"AUS","3600361",3612075,"ISCED 3A","ISCED 2","male","yes","no",504.428,513.729,554.778,28.1459,"yes","yes",NA,"3+","3+","3+","26-100",0.9388,0.0775
"45",2018,"AUS","3600776",3618153,"ISCED 3A","ISCED 3A","male","yes","yes",658.322,659.444,737.579,6.46606,"yes","yes",NA,"2","3+","2","26-100",1.3379,0.7435
"46",2018,"AUS","3600588",3607858,"ISCED 2","ISCED 2","female","yes","yes",538.538,564.986,513.884,4.20292,"yes","yes",NA,"2","1","3+","201-500",-0.0757,-0.6438
"47",2018,"AUS","3600101",3621653,"ISCED 3A","ISCED 3A","female","yes","yes",599.958,675.439,614.051,9.80762,"yes","yes",NA,"3+","3+","3+","26-100",1.1706,0.2385
"48",2018,"AUS","3600548",3619274,"ISCED 3A","ISCED 2","female","yes","yes",384.705,389.163,310.324,10.24298,"yes","yes",NA,"2","3+","2","101-200",0.0127,1.164
"49",2018,"AUS","3600535",3603478,"ISCED 3A","ISCED 3A","female","yes","yes",548.589,571.812,521.73,19.82287,"yes","yes",NA,"2","3+","2","101-200",0.9859,1.5573
"50",2018,"AUS","3600218",3609441,"ISCED 3A","ISCED 3A","female","yes","yes",453.758,576.24,470.671,20.61046,"yes","yes",NA,"1","3+","3+","201-500",0.5965,1.4645
"51",2018,"AUT","4000231",4007049,"ISCED 3A","ISCED 2","male","yes","yes",549.268,598.92,606.672,10.71075,"yes","no",NA,"1","1","0","more than 500",-2.1019,0.4762
"52",2018,"AUT","4000008",4004166,"ISCED 3A","ISCED 3B, C","male","yes","yes",669.688,583.199,604.975,13.66607,"yes","yes",NA,"3+","3+","1","more than 500",0.1713,-0.5485
"53",2018,"AUT","4000270",4003336,"ISCED 3B, C","ISCED 3A","female","yes","yes",442.163,337.656,353.923,11.80877,"yes","yes",NA,"3+","3+","3+","0-10",2.1439,-0.0545
"54",2018,"AUT","4000057",4003775,"less than ISCED1","ISCED 3B, C","male","yes","yes",429.401,410.239,415.078,13.08402,"yes","yes",NA,"3+","1","2","0-10",-0.5168,-0.8557
"55",2018,"AUT","4000195",4006297,"ISCED 3B, C",NA,"female","yes","yes",507.339,548.137,525.267,19.31276,"yes","yes",NA,"3+","3+","3+","201-500",1.5609,-0.1958
"56",2018,"AUT","4000243",4004058,"ISCED 3A","ISCED 3A","female","yes","yes",577.771,577.737,521.795,1.13344,"yes","yes",NA,"0","2","1","201-500",-1.2926,0.9734
"57",2018,"AUT","4000082",4005712,"ISCED 3B, C","ISCED 3A","female","yes","yes",525.551,579.329,602.072,9.66476,"yes","yes",NA,"1","3+","1","more than 500",0.4989,0.8541
"58",2018,"AUT","4000222",4004085,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",535.711,453.103,447.293,12.32836,"yes","yes",NA,"3+","2","2","26-100",0.7948,0.5666
"59",2018,"AUT","4000154",4003027,"ISCED 2","ISCED 3B, C","female","yes","yes",397.135,350.781,333.333,19.70094,"yes","no",NA,"2","1","2","11-25",-0.0177,-0.5089
"60",2018,"AUT","4000040",4001034,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",453.648,404.621,453.503,1.00917,"yes","no",NA,"2","3+","3+","more than 500",0.6955,0.5562
"61",2018,"AUT","4000166",4005870,"ISCED 2","ISCED 3A","male","yes","yes",419.082,499.937,448.864,9.26253,"yes","yes",NA,"3+","2","1","11-25",-0.2864,0.0793
"62",2018,"AUT","4000190",4007051,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",552.932,474.089,494.148,12.46244,"yes","yes",NA,"3+","2","2","26-100",-0.0543,0.1159
"63",2018,"AUT","4000030",4004429,"ISCED 3A","ISCED 3B, C","male","yes","yes",468.709,368.766,418.599,13.27662,"yes","yes",NA,"2","1","3+","11-25",0.0968,-0.4634
"64",2018,"AUT","4000278",4002293,"ISCED 3B, C",NA,"male","yes","yes",643.411,583.084,588.842,5.82749,"yes","yes",NA,"2","2","1","11-25",-0.4318,-0.7003
"65",2018,"AUT","4000173",4003751,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",380.372,415.947,467,24.74117,"yes","yes",NA,"3+","2","2","0-10",0.2254,-0.0435
"66",2018,"AUT","4000109",4001342,"ISCED 3A","ISCED 3A","male","no","yes",375.346,389.584,402.658,7.57202,"yes","yes",NA,"3+","2","2",NA,-0.2477,0.4269
"67",2018,"AUT","4000079",4000501,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",515.176,470.994,492.72,4.94722,"yes","yes",NA,"3+","3+","2","101-200",0.6442,0.0328
"68",2018,"AUT","4000217",4002448,"ISCED 2","ISCED 3A","female","yes","yes",565.066,586.343,590.45,14.50528,"yes","yes",NA,"3+","3+","3+","201-500",1.0395,1.5105
"69",2018,"AUT","4000018",4002728,"ISCED 2","ISCED 2","male","yes","yes",416.725,359.459,390.943,14.99712,"yes","no",NA,"1","1","2","0-10",-1.3002,-0.7459
"70",2018,"AUT","4000202",4005758,"ISCED 3A","ISCED 2","male","yes","yes",667.623,576.712,612.604,7.57202,"yes","yes",NA,"2","3+","1","101-200",0.0625,0.2156
"71",2018,"AUT","4000183",4004009,"ISCED 3A","ISCED 3A","male","yes","yes",521.239,468.43,563.287,7.14764,"yes","yes",NA,"3+","3+","3+","201-500",1.2223,1.8705
"72",2018,"AUT","4000248",4007349,"ISCED 1",NA,"male","yes","yes",258.447,232.219,304.681,25.85663,"yes","yes",NA,"0","1","3+","0-10",-0.9546,-2.9887
"73",2018,"AUT","4000101",4003602,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",689.827,666.024,615.218,6.23471,"yes","yes",NA,"3+","3+","3+","26-100",1.3497,0.1877
"74",2018,"AUT","4000106",4002023,"ISCED 3A","ISCED 3B, C","female","yes","yes",573.614,601.991,575.387,7.46332,"yes","yes",NA,"0","3+","2","101-200",-0.6334,0.1726
"75",2018,"AUT","4000121",4001830,"ISCED 2","ISCED 3B, C","female","yes","yes",441.006,465.382,503.188,7.57202,"yes","yes",NA,"2","1","2","0-10",-0.135,-0.1146
"76",2018,"AUT","4000281",4005699,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",616.111,558.221,609.312,6.5544,"yes","yes",NA,"2","1","1","101-200",-1.1435,-1.1547
"77",2018,"AUT","4000194",4006906,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",556.92,539.176,522.117,10.84658,"yes","yes",NA,"3+","2",NA,"26-100",0.2218,0.0916
"78",2018,"AUT","4000051",4000143,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",565.226,530.28,583.2,12.58513,"yes","yes",NA,"1","3+","1","101-200",-0.4985,-0.3272
"79",2018,"AUT","4000188",4007130,NA,NA,"female",NA,NA,346.698,303.364,299.841,13.6503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2018,"AUT","4000296",4000458,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",449.035,340.617,425.243,8.81682,"yes","yes",NA,"0","3+","1","201-500",-0.1528,-0.2428
"81",2018,"AUT","4000171",4001158,"ISCED 2","ISCED 3B, C","female","yes","yes",597.159,555.749,549.807,11.68517,"yes","yes",NA,"2","1","1","26-100",-1.1175,-0.583
"82",2018,"AUT","4000154",4007848,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",478.6,395.481,380.572,12.10555,"yes","yes",NA,"1","2","1","101-200",-0.4898,0.3215
"83",2018,"AUT","4000101",4004191,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",513.5,462.925,451.824,6.34901,"yes","yes",NA,"1","3+","2","more than 500",0.451,0.2701
"84",2018,"AUT","4000010",4006038,"ISCED 3A","ISCED 3A","female","yes","yes",460.595,475.51,506.667,12.14408,"yes","yes",NA,"3+","3+","3+","26-100",1.7899,1.9902
"85",2018,"AUT","4000115",4005696,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",475.572,503.767,467.887,6.02489,"yes","yes",NA,"2","2","3+","101-200",0.2806,-0.7437
"86",2018,"AUT","4000171",4006244,"ISCED 3A","ISCED 3A","male","yes","yes",510.488,515.829,445.248,10.97165,"yes","yes",NA,"3+","1","1","11-25",-0.8713,-0.8268
"87",2018,"AUT","4000017",4006445,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",683.57,721.317,673.207,12.01525,"yes","yes",NA,"3+","3+","1","26-100",1.001,0.2956
"88",2018,"AUT","4000292",4000100,"ISCED 2","ISCED 3B, C","female","yes","yes",435.182,518.298,537.263,9.56054,"yes","yes",NA,"3+","3+","2","26-100",0.407,-0.1755
"89",2018,"AUT","4000209",4005132,"ISCED 3A","ISCED 3A","female","yes","yes",363.824,345.538,414.207,10.89258,"yes","yes",NA,"3+","3+","2","11-25",1.3175,0.1699
"90",2018,"AUT","4000115",4006889,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",576.027,616.802,583.023,5.96345,"yes","yes",NA,"2","2","2","26-100",0.2177,-0.8985
"91",2018,"AUT","4000136",4001253,"ISCED 3B, C",NA,"female","yes","yes",404.635,479.873,412.976,20.73145,"yes","yes",NA,"3+","2","2","26-100",0.4011,-0.1211
"92",2018,"AUT","4000287",4002963,"ISCED 3B, C","ISCED 3A","female","yes","yes",491.692,509.012,494.104,10.60962,"yes","yes",NA,"2","2",NA,"201-500",-0.3116,-0.1858
"93",2018,"AUT","4000090",4000010,"ISCED 3B, C","ISCED 3B, C","male","no","yes",565.384,571.31,523.843,17.63365,"yes","no",NA,"3+","3+","3+","101-200",0.359,0.0178
"94",2018,"AUT","4000024",4002019,NA,NA,"male","yes","yes",409.526,350.153,315.335,24.74117,"yes",NA,NA,NA,NA,NA,"201-500",NA,NA
"95",2018,"AUT","4000219",4005063,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",628.954,585.325,568.903,5.98739,"yes","yes",NA,"3+","3+","2","101-200",0.2526,-0.35
"96",2018,"AUT","4000080",4004858,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",552.613,622.835,564.501,4.76,"yes","yes",NA,"2","2","2","201-500",0.4681,0.5248
"97",2018,"AUT","4000189",4006069,"less than ISCED1","ISCED 3B, C","male","yes","yes",401.102,356.098,320.505,4.89309,"yes","yes",NA,"2","1","1","0-10",-0.6174,-1.1405
"98",2018,"AUT","4000157",4000561,"ISCED 3A","ISCED 3B, C","female","yes","yes",542.71,582.347,601.434,12.5869,"yes","yes",NA,"3+","3+","2","11-25",0.1062,-0.0393
"99",2018,"AUT","4000225",4001731,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",643.916,604.084,660.594,15.94851,"yes","yes",NA,"3+","1","2","101-200",0.382,-0.2452
"100",2018,"AUT","4000190",4004425,"ISCED 3A","ISCED 3B, C","male","yes","yes",584.31,543.569,591.827,12.94547,"yes","yes",NA,"1","3+","2","201-500",-0.5665,0.4393
"101",2018,"BEL","5600214",5600281,"ISCED 1","ISCED 1","female","yes","yes",405.187,415.266,386.504,17.65917,"yes","yes",NA,"2","2","0","0-10",-0.4707,-2.2216
"102",2018,"BEL","5600222",5601302,"ISCED 3A","ISCED 2","female","yes","yes",530.653,463.915,445.512,11.46729,"yes","yes",NA,"2","3+","2","26-100",0.0461,0.3701
"103",2018,"BEL","5600023",5601153,"ISCED 2","ISCED 1","female","yes","yes",524.439,569.258,552.604,15.36323,"yes","yes",NA,"3+","3+","1","26-100",0.2142,-1.2146
"104",2018,"BEL","5600150",5609294,"ISCED 2","ISCED 2","male","yes","yes",424.711,451.854,488.215,14.6494,"no","no",NA,"2","1","1","0-10",-0.8679,-1.1353
"105",2018,"BEL","5600130",5602049,"ISCED 3A","ISCED 3A","male","yes","yes",613.951,509.024,550.42,10.68183,"yes","yes",NA,"1","3+","2","101-200",-0.0406,-0.2416
"106",2018,"BEL","5600294",5602437,"ISCED 3A","ISCED 3A","female","yes","yes",610.668,572.697,615.61,15.85609,"yes","yes",NA,"3+","2","1","11-25",0.1747,-0.1018
"107",2018,"BEL","5600033",5606839,"ISCED 3A","ISCED 3A","male","yes","yes",547.679,532.549,522.004,13.37124,"yes","yes",NA,"3+","0","2","201-500",-0.4848,0.7568
"108",2018,"BEL","5600166",5603041,"ISCED 3A",NA,"female","yes","yes",405.247,410.584,414.328,14.82315,"yes","yes",NA,"1","2","1","0-10",-0.7493,-1.0839
"109",2018,"BEL","5600147",5602446,"ISCED 3A","ISCED 3B, C","female","yes","yes",480.996,372.779,402.901,14.67189,"yes","yes",NA,"2","3+","2","101-200",1.2474,0.3476
"110",2018,"BEL","5600031",5600971,"ISCED 3A","ISCED 3B, C","male","yes","yes",600.76,586.94,570.052,6.76996,"yes","no",NA,NA,"1","0","11-25",-1.6644,-1.3491
"111",2018,"BEL","5600052",5607815,"ISCED 3A","ISCED 3B, C","female","yes","yes",590.206,570.583,562.515,13.07289,"yes","yes",NA,"1","1","1","0-10",-1.3469,-1.3252
"112",2018,"BEL","5600028",5602484,"ISCED 3A","ISCED 3A","female","yes","yes",558.86,588.439,503.709,14.85012,"yes","yes",NA,"2","1","1","26-100",-0.5625,-0.4543
"113",2018,"BEL","5600224",5602036,"ISCED 3A","ISCED 3A","female","yes","yes",627.33,586.423,607.886,10.837,"yes","yes",NA,"1","3+","1","101-200",-0.2325,1.1152
"114",2018,"BEL","5600038",5604189,"ISCED 3A","ISCED 3A","female",NA,NA,363.996,336.195,375.969,15.91937,NA,NA,NA,NA,NA,NA,"26-100",NA,NA
"115",2018,"BEL","5600244",5601656,"ISCED 3A","ISCED 3A","male","yes","yes",638.62,651.372,658.692,9.67028,"yes","yes",NA,"3+","3+","2","201-500",0.3858,1.3052
"116",2018,"BEL","5600293",5601967,"ISCED 3A","ISCED 3A","female","yes","yes",629.655,651.476,660.37,19.20299,"yes","yes",NA,"1","3+","2","101-200",-0.3729,1.0782
"117",2018,"BEL","5600243",5603625,NA,NA,"male","yes","yes",575.055,494.14,555.203,14.24885,"yes","yes",NA,"2","3+","2",NA,0.2249,-0.0208
"118",2018,"BEL","5600272",5607054,"ISCED 3A","ISCED 3B, C","male","yes","yes",559.18,590.57,566.306,10.15464,"yes","yes",NA,"3+","3+","2","201-500",0.2264,-0.1115
"119",2018,"BEL","5600279",5607400,"ISCED 3A","ISCED 3A","male","yes","yes",564.432,535.619,561.654,13.5276,"yes","yes",NA,"3+","3+",NA,"101-200",0.4146,0.6673
"120",2018,"BEL","5600069",5607850,"ISCED 3A","ISCED 3B, C","male","yes","yes",483.803,461.42,461.97,21.14373,"yes","yes",NA,"3+","3+","2","26-100",0.8916,0.5544
"121",2018,"BEL","5600023",5601747,"less than ISCED1","less than ISCED1","female","yes","yes",380.304,387.705,287.808,14.26323,"no","yes",NA,"1","1","1","0-10",-1.3469,-2.9903
"122",2018,"BEL","5600187",5604465,"ISCED 2","ISCED 3A","male","yes","yes",353.195,386.003,387.574,12.56139,"yes","yes",NA,"3+","3+","3+","201-500",0.8316,-0.7446
"123",2018,"BEL","5600169",5606315,"ISCED 2","ISCED 2","female","no","yes",356.815,318.759,320.257,5.00663,"yes","yes",NA,"2","2","0","0-10",-0.8863,-2.0982
"124",2018,"BEL","5600006",5609164,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",463.283,445.525,498.682,9.54346,"yes","yes",NA,"3+","3+","3+","26-100",1.456,-0.5151
"125",2018,"BEL","5600029",5604641,"ISCED 3A","ISCED 3A","male","yes","yes",517.27,419.097,420.616,2.68449,"yes","yes",NA,"1","2","1","more than 500",-0.494,0.7347
"126",2018,"BEL","5600014",5601046,"ISCED 3B, C","ISCED 3A","female","yes","yes",366.139,377.842,399.8,11.90366,"yes","yes",NA,"1","2","1","26-100",-0.2247,-0.5708
"127",2018,"BEL","5600257",5609524,"less than ISCED1",NA,"male","yes","yes",405.379,356.809,366.721,14.34329,"yes","yes",NA,"3+","1","1","0-10",-0.971,-2.9814
"128",2018,"BEL","5600039",5600497,"ISCED 3A","ISCED 3B, C","female","yes","yes",481.634,546.218,500.113,13.30615,"yes","yes",NA,"2","3+","2","11-25",0.8493,-0.2939
"129",2018,"BEL","5600216",5608132,"ISCED 3A","ISCED 2","female","yes","yes",666.102,702.677,656.312,10.22188,"yes","yes",NA,"3+","3+","3+","201-500",2.0073,1.989
"130",2018,"BEL","5600132",5604259,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",431.601,463.725,453.811,17.45597,"yes","no",NA,"1","1","0","26-100",-1.2371,-0.6613
"131",2018,"BEL","5600115",5601448,"ISCED 3A","ISCED 3A","male","yes","yes",731.235,641.054,617.176,12.60955,"yes","yes",NA,"1","3+","3+","201-500",0.9141,1.2994
"132",2018,"BEL","5600090",5605994,"ISCED 3A","ISCED 3A","female","yes","yes",544.161,514.484,512.125,10.19994,"yes","yes",NA,"1","2","3+","0-10",-0.303,-1.2349
"133",2018,"BEL","5600295",5603405,"ISCED 3A","ISCED 3B, C","male","yes","yes",468.166,477.274,566.651,17.65159,"yes","yes",NA,"3+","1","2","11-25",-0.2377,0.3525
"134",2018,"BEL","5600139",5606007,"ISCED 3A","ISCED 3A","female","yes","yes",579.232,606.064,598.241,12.86832,"yes","yes",NA,"1","3+","2","26-100",0.3995,0.7852
"135",2018,"BEL","5600280",5603161,"ISCED 3A","ISCED 3B, C","male","yes","yes",677.16,564.816,618.81,15.25518,"yes","yes",NA,"2","3+","2","26-100",0.5318,0.5499
"136",2018,"BEL","5600152",5608812,"ISCED 3A","ISCED 3A","female","yes","yes",510.994,529.97,525.594,19.66908,"yes","yes",NA,"3+","3+","2","26-100",2.0259,1.5651
"137",2018,"BEL","5600019",5603946,"ISCED 3B, C","ISCED 3A","female","yes","yes",594.551,621.149,633.067,19.72565,"yes","yes",NA,"3+","3+","3+","201-500",2.6216,1.5451
"138",2018,"BEL","5600098",5606451,"ISCED 3A","ISCED 3A","female","yes","yes",475.566,498.788,498.181,11.71979,"yes","yes",NA,"2","3+","1","11-25",-0.0688,0.1262
"139",2018,"BEL","5600191",5606641,"ISCED 3A","ISCED 3A","male","yes","yes",611.035,506.832,627.264,25.21967,"yes","yes",NA,"2","2","2","26-100",0.104,0.5394
"140",2018,"BEL","5600264",5602847,"ISCED 3A","ISCED 3A","male","yes","yes",644.793,579.258,608.45,12.85398,"yes","yes",NA,"3+","3+","3+","11-25",0.5425,0.5321
"141",2018,"BEL","5600120",5607621,"ISCED 3A","ISCED 3A","female","yes","yes",654.985,659.955,717.271,11.30734,"yes","yes",NA,"1","2","2","26-100",-0.3158,-0.1646
"142",2018,"BEL","5600009",5605159,"ISCED 2","ISCED 2","male","yes","yes",516.394,539.971,535.231,19.21192,"yes","yes",NA,"1","2","1","101-200",-0.9033,-1.2757
"143",2018,"BEL","5600071",5609277,NA,NA,"male","yes","yes",378.461,445.722,438.485,27.57645,"yes","yes",NA,"2","2","1","11-25",0.2306,0.1518
"144",2018,"BEL","5600045",5600194,"ISCED 3A","ISCED 3A","male","yes","yes",537.747,510.308,503.485,12.98332,"yes","no",NA,"3+","3+","2","201-500",0.6566,1.1266
"145",2018,"BEL","5600062",5607876,"ISCED 3A","ISCED 1","female","yes","yes",551.052,527.993,524.534,14.95475,"yes","yes",NA,"1","1","2","26-100",-0.4153,-0.3374
"146",2018,"BEL","5600294",5609187,NA,NA,"female","no","yes",351.41,419.68,387.541,16.54916,"no","yes",NA,"2","1","1","26-100",-0.926,-0.8831
"147",2018,"BEL","5600196",5605811,"ISCED 3A","ISCED 3A","female","yes","yes",591.74,612.171,589.591,18.0208,"yes","yes",NA,"1","3+","1","more than 500",-0.3092,1.1679
"148",2018,"BEL","5600287",5607134,"ISCED 3A","ISCED 3A","male","yes","yes",664.268,617.711,677.407,14.27563,"yes","yes",NA,"2","3+","2","201-500",0.9557,0.4472
