"","year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"41",2009,"AUS","00077",3124,"ISCED 3A","ISCED 3B, C","female","yes","yes",586.39,553.44,564.57,12.0573,"yes","yes","no","3+","3+","3+","more than 500",0.7032,1.3537
"42",2009,"AUS","00103",4157,NA,"ISCED 2","male","yes","yes",536.85,536.53,493.04,19.0779,"yes","yes","no","3+","3+","2","26-100",0.4475,-0.6099
"43",2009,"AUS","00140",5700,"ISCED 3A","ISCED 3A","female","yes","yes",608.9,627.64,675.9,11.173,"yes","yes","yes","2","2","2","101-200",0.4475,0.987
"44",2009,"AUS","00175",7098,"ISCED 3A","ISCED 3A","female","yes","yes",493.7,508.4,473.27,22.6355,"yes","yes","yes","2","3+","3+","11-25",1.3358,1.0063
"45",2009,"AUS","00304",12267,"ISCED 3A","ISCED 3A","male","no","no",278.71,255.46,224.21,1.7692,"no","yes","no","2","0","2",NA,-0.9364,0.1739
"46",2009,"AUS","00091",3683,"ISCED 3A","ISCED 3A","male","yes","yes",454.67,362.41,453.97,19.3512,"yes",NA,"yes","2","3+","0","11-25",0.132,0.8562
"47",2009,"AUS","00022",816,"ISCED 3B, C","ISCED 2","female","yes","yes",387.84,466.45,449.96,23.8947,"yes","yes","yes","3+","3+","3+","101-200",1.3358,-0.0662
"48",2009,"AUS","00093",3745,"ISCED 3A","ISCED 3A","female","yes","yes",468.38,481.23,518.87,17.5015,"yes","yes","yes","3+","3+","3+","26-100",1.7748,1.2542
"49",2009,"AUS","00033",1251,"ISCED 3A","ISCED 3B, C","male","yes","yes",368.29,394.07,455.46,8.0735,"no","yes","no","3+","3+","2","26-100",0.4475,-0.6807
"50",2009,"AUS","00167",6813,"ISCED 3A","ISCED 3A","female","yes","yes",509.2,573.62,589.18,30.438,"yes","yes","yes","2","3+","2","201-500",0.9919,0.8217
"51",2009,"AUT","00234",5510,"ISCED 3A","ISCED 3B, C","male","yes","yes",635.54,523.62,598.23,7.3963,"yes","yes","no","1","1","2","26-100",-1.4785,0.3791
"52",2009,"AUT","00069",1576,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",486.84,408.02,470.94,19.2327,"yes","yes","yes","3+","3+","2","11-25",0.4208,0.6271
"53",2009,"AUT","00072",1669,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",494.09,472.57,521.95,2.2969,"yes","yes","yes","1","2","2","101-200",0.1415,-0.1764
"54",2009,"AUT","00107",2560,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",488.25,523.49,540.41,22.8144,"yes","yes","yes","3+","2","2","101-200",0.7339,0.8096
"55",2009,"AUT","00238",5620,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",383.09,373.11,424.04,10.0349,"yes","yes","yes","3+","2","3+","11-25",0.7339,-0.4873
"56",2009,"AUT","00141",3261,"ISCED 3A","ISCED 3A","male","yes","yes",618.33,493,624.34,3.023,"yes","yes","yes","3+","2","1","101-200",0.4208,1.8637
"57",2009,"AUT","00179",4076,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",524,449.79,509.92,20.5214,"yes","yes","yes","3+","2","2","26-100",1.1107,0.0325
"58",2009,"AUT","00005",75,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",486.22,469.71,453.88,5.3613,"yes","yes","yes","3+","3+","3+","101-200",2.6072,0.9756
"59",2009,"AUT","00052",1126,"ISCED 3B, C","ISCED 3A","male","yes","yes",436.84,367.62,470.38,27.8371,"yes","yes","yes","2","2","2","more than 500",0.4208,0.2635
"60",2009,"AUT","00247",5735,"ISCED 3A","ISCED 3A","male","yes","yes",675.35,611.65,659.31,20.2393,"yes","yes","yes","2","3+","2","201-500",0.1415,0.7854
"61",2009,"AUT","00193",4462,"ISCED 3B, C","ISCED 3A","male","yes","yes",453.89,329.78,435.98,22.836,"yes","yes","yes","3+","2","3+","0-10",1.1107,1.6813
"62",2009,"AUT","00249",5783,"ISCED 3A","ISCED 3A","female","yes","yes",586.7,567.42,550.86,5.6624,"yes","yes","yes","3+","3+","2","201-500",1.1107,1.268
"63",2009,"AUT","00003",34,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",569.26,509.75,567.64,13.0553,"yes","yes","yes","2","3+","1","11-25",0.1415,-0.1388
"64",2009,"AUT","00037",799,"ISCED 3A","ISCED 3A","female","yes","yes",440.73,430.31,427.77,4.2699,"yes","yes","yes","2","1","1","101-200",-0.3715,-0.3663
"65",2009,"AUT","00088",2045,"ISCED 3B, C","ISCED 2","male","yes","yes",320.77,354.87,281.37,12.0401,"yes","yes","no","2","3+","0","11-25",-0.6154,-0.1602
"66",2009,"AUT","00120",2758,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",474.15,457.64,467.03,19.3042,"yes","yes","yes","3+","1","1","26-100",-0.3715,-0.1898
"67",2009,"AUT","00194",4508,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",509.98,560.91,520.18,35.315,"yes","yes","yes","2","3+","1","26-100",0.1415,0.1881
"68",2009,"AUT","00009",156,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",545.42,646.07,588.16,5.2365,"yes","yes","yes","1","1","2","26-100",-0.6154,0.2634
"69",2009,"AUT","00102",2436,"ISCED 3B, C","ISCED 3A","female","yes","yes",556.01,593.95,543.12,16.1804,"yes","yes","yes","3+","3+","2","101-200",1.1107,1.5474
"70",2009,"AUT","00083",1931,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",407.16,425.98,415.46,4.5027,"yes","yes","yes","3+","1","2","26-100",-0.1205,-0.2426
"71",2009,"AUT","00049",1107,"ISCED 3B, C","ISCED 3A","female","yes","yes",464.88,428.64,434.02,6.0651,"yes","yes","no","1","1","0","more than 500",-1.86,0.2867
"72",2009,"AUT","00270",6289,"ISCED 3A","ISCED 3A","female","yes","yes",521.74,604.28,567.36,2.1605,"yes","no","yes","1","2","1","101-200",-1.0725,0.8314
"73",2009,"AUT","00008",146,"ISCED 3A","ISCED 3A","male","yes","yes",384.18,372.59,384.88,16.0082,"yes","yes","yes","1","3+","0","11-25",-0.6154,-0.4525
"74",2009,"AUT","00228",5333,"ISCED 3B, C","ISCED 2","female","yes","yes",383.79,413.39,394.01,13.9885,"no","no","no","2","3+","1","11-25",-0.3715,-0.5937
"75",2009,"AUT","00065",1445,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",563.02,546.47,606.81,20.7078,"yes","yes","yes","3+","3+","3+","11-25",1.6269,0.0325
"76",2009,"AUT","00214",4984,"ISCED 3B, C","ISCED 3A","male","no","yes",555.94,527.55,567.74,1.9966,"yes","yes","yes","2","2","2","11-25",0.4208,0.9651
"77",2009,"AUT","00171",3894,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",487.86,463.75,460.13,4.9717,"yes","yes","yes","3+","2","2","0-10",-0.1205,-0.9633
"78",2009,"AUT","00140",3239,"ISCED 3A","ISCED 3A","male","yes","yes",685.32,664.32,648.49,16.6099,"yes","yes","yes","1","3+","2","101-200",0.1415,0.5823
"79",2009,"AUT","00097",2270,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",398.59,478.89,481.67,2.4286,"yes","yes","yes","3+","3+","2","201-500",0.7339,1.4946
"80",2009,"AUT","00216",5056,"ISCED 3A","ISCED 3A","male","yes","yes",657.2,634.97,642.33,10.8559,"yes","yes","yes","1","3+","1","201-500",-0.3715,0.8397
"81",2009,"AUT","00115",2658,"ISCED 3A","ISCED 3A","female","yes","yes",443.38,468.92,443.62,16.124,"yes","yes","yes","3+","2","1","11-25",0.4208,-0.6522
"82",2009,"AUT","00008",136,NA,"ISCED 3A","male","yes","yes",363.62,343.09,380.03,16.0082,"yes","yes","yes","3+","3+","2","201-500",0.4208,1.287
"83",2009,"AUT","00059",1319,"ISCED 3A",NA,"male","yes","yes",442.37,372.91,457.42,20.2104,"yes","yes","yes","3+","1","1","101-200",0.1415,0.1784
"84",2009,"AUT","00077",1781,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",433.8,450.56,440.64,21.4356,"yes","yes","yes","3+","1","1","26-100",-0.6154,-0.5956
"85",2009,"AUT","00032",676,"ISCED 3A","ISCED 3B, C","female","yes","yes",552.12,603.96,531.28,26.8427,"yes","yes","yes","3+","3+","3+","26-100",0.7339,-0.0495
"86",2009,"AUT","00068",1535,"ISCED 3A","ISCED 3A","male","yes","no",261.96,189.89,238.47,16.4669,"yes","no","no","3+","1","3+","0-10",-1.0725,-0.2823
"87",2009,"AUT","00271",6304,"ISCED 2",NA,"female","yes","yes",437.93,404.17,430.57,3.8138,"yes","yes","yes","2","2","1","26-100",-0.3715,-1.2222
"88",2009,"AUT","00262",6162,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",391.19,435.15,451.08,4.6018,"yes","yes","yes","2","3+","2","201-500",0.1415,-0.4667
"89",2009,"AUT","00077",1772,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",393.22,391.06,391.4,21.4356,"yes","yes","yes","1","1","2","26-100",-1.0725,-1.3065
"90",2009,"AUT","00137",3185,"ISCED 3A","ISCED 3A","female","yes","yes",483.49,420.54,419.19,35.557,"yes","yes","yes","3+","3+","1","26-100",0.4208,0.3909
"91",2009,"AUT","00149",3404,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",505.77,342.2,409.12,3,"no","yes","yes","3+","2","2","26-100",0.7339,-0.4758
"92",2009,"AUT","00260",6111,"ISCED 3A","ISCED 3B, C","female","yes","yes",337.13,405.13,360.44,26.0003,"yes","no","yes","3+","3+","2","0-10",0.7339,0.12
"93",2009,"AUT","00078",1791,"ISCED 3A","ISCED 3A","male","yes","yes",630.01,552,636.37,19.0314,"yes","yes","yes","2","3+","3+","more than 500",1.6269,2.5512
"94",2009,"AUT","00018",387,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",602.75,525.32,560.18,4.6982,"yes","yes","no","2","1","1","201-500",-1.0725,-0.5247
"95",2009,"AUT","00272",6347,NA,NA,"female","yes","yes",449.61,449.06,472.53,29.5064,"yes","yes","yes","2","2","2","11-25",-0.1205,-0.7325
"96",2009,"AUT","00231",5403,"ISCED 3A","ISCED 3B, C","female","yes","yes",557.1,628.19,594.68,5.9474,"yes","yes","yes","3+","2","2","26-100",0.4208,0.2217
"97",2009,"AUT","00186",4282,"ISCED 3B, C","ISCED 3A","male","yes","yes",575.49,579.34,636.65,17.7515,"yes","yes","yes","3+","3+","1","201-500",0.1415,-0.0231
"98",2009,"AUT","00134",3119,"ISCED 2","ISCED 3A","male","yes","yes",617.16,509.67,578.55,4.2941,"yes","yes","no","2","2","2","more than 500",0.4208,1.125
"99",2009,"AUT","00231",5408,"ISCED 3A","ISCED 3A","male","yes","yes",549,518.33,582.28,6.1973,"yes","yes","yes","3+","2","2","26-100",0.1415,0.6858
"100",2009,"AUT","00131",3030,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",411.52,437.62,382.08,1.1429,"yes","yes","yes","1","2","2","26-100",-0.8498,-0.1093
"101",2009,"BEL","00070",2287,"ISCED 3A","ISCED 3A","female","yes","yes",521.12,587.84,567.92,17.6642,"yes","yes","yes","3+","2","2","11-25",0.6261,1.2358
"102",2009,"BEL","00175",5344,"ISCED 3A","ISCED 3A","male","yes","yes",709.85,599.46,638.23,14.8771,"yes","yes","no","1","2","1","more than 500",-1.5477,0.3378
"103",2009,"BEL","00012",365,"ISCED 3A","ISCED 3B, C","male","yes","yes",548.61,431.19,533.14,16.5625,"yes","yes","yes","3+","2","2","11-25",0.6261,-0.3931
"104",2009,"BEL","00177",5391,"ISCED 3B, C","ISCED 2","female","yes","yes",657.59,591.65,625.46,27.5083,"yes","yes","yes","1","1","1","11-25",-1.7892,-1.3413
"105",2009,"BEL","00072",2328,"ISCED 3A","ISCED 3A","male","yes","yes",589.51,552,579.49,1,"yes","yes","yes","3+","3+","2","201-500",1.3838,0.4349
"106",2009,"BEL","00134",4137,"ISCED 3A","ISCED 3A","female","yes","yes",631.65,665.05,599.16,11.2112,"yes","yes","yes","2","3+","1","more than 500",-0.4919,1.579
"107",2009,"BEL","00123",3796,"ISCED 3A",NA,"female","yes","yes",349.59,376.45,357.83,20.061,"yes","yes","no","2","3+","1","0-10",0.0345,-0.4247
"108",2009,"BEL","00109",3373,"ISCED 3A","ISCED 2","male","yes","yes",543.94,555.37,619.58,19.406,"yes","no","yes","1","1","1","26-100",-1.2881,0.0656
"109",2009,"BEL","00265",8132,"ISCED 3A","ISCED 3A","male","yes","yes",641.7,604.11,618.65,12.599,"yes","yes","yes","2","3+","2","201-500",0.6261,1.5798
"110",2009,"BEL","00008",237,"ISCED 3A","ISCED 3A","female","yes","yes",726.6,630.5,669.28,15.2072,"yes","yes","yes","1","2","1","101-200",-0.7523,0.3589
"111",2009,"BEL","00236",7235,"ISCED 3A","ISCED 3A","female","yes","yes",629.23,665.93,673.01,13.7026,"yes","yes","yes","2","3+","3+","201-500",0.9739,1.7153
"112",2009,"BEL","00063",2078,"ISCED 3A","ISCED 3A","female","yes","yes",575.49,687.38,571.37,15.1559,"yes","yes","yes","2","2","2","11-25",-0.2322,-0.1871
"113",2009,"BEL","00081",2551,"ISCED 2","ISCED 3B, C","female","yes","yes",624.95,555.98,488.38,14.3335,"yes","yes","yes","2","3+","2","101-200",-0.2322,-0.0351
"114",2009,"BEL","00276",8419,"ISCED 3A","ISCED 3A","male","yes","yes",582.58,568.52,596.36,13.7416,"yes","yes","no","2","1","0","more than 500",-1.5477,1.1049
"115",2009,"BEL","00072",2346,"ISCED 2","ISCED 2","male","no","yes",677.84,664.8,636.65,1,"yes","no","yes","2","1","1","26-100",-1.2881,-1.5356
"116",2009,"BEL","00276",8420,"ISCED 3A","ISCED 3A","male","yes","yes",527.97,419,500.5,13.7416,"yes","yes","yes","3+","1","1","26-100",-0.2322,-0.172
"117",2009,"BEL","00132",4060,"ISCED 3A","ISCED 3A","male","yes","yes",581.25,579.42,551.79,17.3915,"yes","yes","yes","3+","3+","1","201-500",0.3169,1.0077
"118",2009,"BEL","00149",4542,NA,NA,"male",NA,"yes",327.01,307.73,273.91,10.2529,NA,"yes","yes","2","1","2",NA,-0.3723,-0.7579
"119",2009,"BEL","00016",483,"ISCED 3A","ISCED 3A","male","yes","yes",574.71,503.9,501.16,11.2588,"yes","yes","yes","3+","3+","2","26-100",0.6261,0.7342
"120",2009,"BEL","00175",5346,"ISCED 3A","ISCED 3A","male","yes","yes",723.8,658.78,667.42,14.8771,"yes","yes","yes","2","3+","2","more than 500",0.3169,1.4208
"121",2009,"BEL","00094",2938,"ISCED 3A","ISCED 3A","female","yes","yes",448.91,504.35,476.26,20.1891,"yes","yes","yes","2","1","2","101-200",-0.7523,-0.4511
"122",2009,"BEL","00054",1773,"ISCED 3A","ISCED 2","male","yes","yes",591.77,544.63,556.27,1,"yes","yes","yes","1","1","1","26-100",-1.019,-0.2503
"123",2009,"BEL","00054",1761,NA,"ISCED 2","male","yes","yes",501.49,416.84,498.45,1,"yes","yes","yes","3+","2","1","201-500",0.0345,0.2062
"124",2009,"BEL","00110",3384,"ISCED 3A","ISCED 3A","male","yes","yes",623,544.79,618.65,12.1588,"yes","yes","yes","3+","1","1","26-100",-0.2322,1.1626
"125",2009,"BEL","00245",7496,"ISCED 3A","ISCED 3A","male","yes","yes",591.14,546.07,596.36,13.7115,"yes","yes","yes","3+","3+","2","101-200",0.9739,1.5798
"126",2009,"BEL","00009",276,"ISCED 3A","ISCED 3A","female","yes","yes",662.88,650.6,626.67,11.7589,"yes","yes","yes","2","2","3+","101-200",0.6261,0.2231
"127",2009,"BEL","00128",3944,"ISCED 3A","ISCED 3A","male","yes","yes",654.94,660.31,694.18,14.3223,"yes","yes","yes","3+","2","2","26-100",0.0345,0.0909
"128",2009,"BEL","00081",2565,"ISCED 3A","ISCED 3A","male","yes","yes",665.06,624.23,651.57,15.4736,"yes","yes","yes","3+","3+","3+","101-200",1.3838,2.0022
"129",2009,"BEL","00084",2618,NA,"ISCED 1","female","yes","yes",489.73,480.67,466.09,14.4683,"yes","yes","yes","1","2","2","more than 500",-0.4919,-0.6991
"130",2009,"BEL","00207",6291,"ISCED 3B, C","ISCED 3A","male","yes","yes",494.09,439.21,461.34,24.4196,"yes","yes","yes","2","3+","2","26-100",-0.2322,0.5905
"131",2009,"BEL","00124",3821,"ISCED 3A","ISCED 3A","male","yes","yes",524.39,509.67,549.93,24.009,"yes","yes","yes","1","2","2","26-100",-1.019,-0.2167
"132",2009,"BEL","00159",4808,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",277.85,263.8,282.39,14.2316,"yes","yes","no","1","1","1","0-10",-1.019,-0.4315
"133",2009,"BEL","00001",29,"ISCED 2","ISCED 2","female","yes","yes",492.3,494.89,525.96,1.125,"yes","yes","yes","1","2","1","26-100",-0.4919,-0.1696
"134",2009,"BEL","00105",3213,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",387.76,447.23,436.91,12.1757,"no","yes","yes","2","3+","1","0-10",0.3169,-0.4362
"135",2009,"BEL","00080",2539,NA,"ISCED 3A","male","yes","yes",357.38,241.19,247.8,4.9404,"yes","no","yes","3+","2","1","26-100",0.0345,-0.0695
"136",2009,"BEL","00187",5669,"ISCED 3A","ISCED 3A","male","yes","yes",548.22,499.17,536.87,16.8426,"yes","yes","yes","2","3+","1","26-100",-0.4919,1.1626
"137",2009,"BEL","00114",3510,"ISCED 3A","ISCED 3A","female","yes","yes",598.93,629.31,573.05,12.7788,"yes","yes","yes","2","3+","1","26-100",0.3169,-0.2264
"138",2009,"BEL","00130",4005,"ISCED 3B, C","ISCED 3A","male","yes","yes",495.65,482.42,532.86,12.6181,"yes","yes","yes","1","1","1","0-10",-1.019,-0.7258
"139",2009,"BEL","00178",5426,"ISCED 3B, C",NA,"female","yes","yes",467.21,476.86,523.82,14.6816,"yes","yes","no","1","3+","1","0-10",-1.019,-1.5319
"140",2009,"BEL","00154",4675,"ISCED 3A","ISCED 3A","female","yes","yes",538.41,593.24,515.42,12.644,"yes","yes","yes","2","1","2","26-100",-0.7523,0.4699
"141",2009,"BEL","00233",7138,"ISCED 3B, C","ISCED 3A","female","yes","yes",618.72,581.4,598.41,15.7334,"yes","no","no","3+","1","1","101-200",-1.2881,-1.1407
"142",2009,"BEL","00042",1270,"ISCED 3A","ISCED 3A","female","yes","yes",565.75,603.57,522.6,14.1862,"yes","yes","yes","3+","3+","2","26-100",0.9739,1.788
"143",2009,"BEL","00039",1145,"ISCED 2","ISCED 3A","female","yes","yes",556.95,457.56,541.81,1.0282,"yes","yes","yes","2","3+","2","101-200",0.0345,0.6168
"144",2009,"BEL","00151",4588,"ISCED 1",NA,"male","yes","yes",584.99,625.27,685.42,17.3608,"yes","yes","yes","2","3+","3+","more than 500",0.6261,-0.3759
"145",2009,"BEL","00209",6349,"ISCED 3A","ISCED 3A","female","yes","yes",623,650.36,629.19,8.3781,"yes","yes","no","1","1","1","26-100",-1.5477,0.0473
"146",2009,"BEL","00001",46,NA,"ISCED 3A","female","yes","yes",602.36,629.78,692.32,1.125,"yes","yes","yes","2","3+","1","26-100",-0.2322,-0.3602
"147",2009,"BEL","00189",5739,"ISCED 3B, C","ISCED 2","male","yes","yes",644.03,628.24,601.21,17.0877,"yes","yes","yes","2","1","1","101-200",-0.4919,0.5314
"148",2009,"BEL","00256",7888,"less than ISCED1","less than ISCED1","female","yes","yes",415.73,454.7,421.99,1.1892,"yes","no","yes","2","1","1","0-10",-1.019,-1.069
"149",2009,"BEL","00196",5963,"ISCED 3A","ISCED 3A","male","yes","yes",472.59,470.63,467.03,13.4311,"yes","yes","yes","2","3+","2","26-100",0.3169,1.8696
"150",2009,"BEL","00048",1463,"ISCED 3A","ISCED 3A","male","yes","yes",676.28,626.32,654.36,1.027,"yes","yes","yes","2","2","2","more than 500",0.3169,0.1967
"151",2009,"CAN","00744",17840,"ISCED 3A","ISCED 3A","female","yes","yes",526.02,601.26,605.87,1.1622,"yes","yes","yes","3+","3+","2","101-200",0.5545,-0.1525
"152",2009,"CAN","00642",15265,"ISCED 3A","ISCED 3A","female","yes","yes",584.44,644.88,615.85,38.1932,"yes","yes","no","2","2","2","101-200",-0.2787,0.0163
"153",2009,"CAN","00962",22749,"ISCED 3A",NA,"female","yes","yes",384.26,401.79,406.04,34.7685,"yes","yes","yes","2","2","2","26-100",0.1124,-0.7047
